path_relative_to_web,lines,review_status,scope
src/components/company/ContactCard.module.css,108,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/company/ContactCard.tsx,19,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/company/ContactCardView.tsx,72,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/company/ContactIntro.tsx,27,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/company/FeatureGrid.module.css,57,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/company/FeatureGrid.tsx,39,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/company/LegalDoc.module.css,121,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/company/LegalDoc.tsx,62,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/company/PageHero.module.css,71,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/company/PageHero.tsx,64,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/company/Prose.module.css,54,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/ArticleBody.test.tsx,147,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/ArticleBody.tsx,81,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/ArticleCard.module.css,133,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/ArticleCard.test.tsx,56,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/ArticleCard.tsx,81,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/ArticleChart.module.css,134,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/ArticleChart.test.tsx,76,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/ArticleChart.tsx,381,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/ArticleComments.module.css,3,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/ArticleComments.tsx,47,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/ArticleFaq.module.css,54,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/ArticleFaq.test.tsx,49,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/ArticleFaq.tsx,64,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/ArticleIndex.module.css,19,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/ArticleIndex.tsx,217,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/CategoryRail.module.css,114,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/CategoryRail.test.tsx,39,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/CategoryRail.tsx,45,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/CommentAvatar.module.css,14,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/CommentAvatar.tsx,17,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/CommentsSection.module.css,151,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/CommentsSection.tsx,256,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/NewsTopicRail.module.css,59,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/NewsTopicRail.test.tsx,27,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/NewsTopicRail.tsx,42,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/ReadingProgress.module.css,19,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/ReadingProgress.test.tsx,49,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/ReadingProgress.tsx,45,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/content/RichContent.module.css,205,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/RichContent.test.tsx,147,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/RichContent.tsx,238,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/TableOfContents.module.css,83,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/content/TableOfContents.test.tsx,67,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/content/TableOfContents.tsx,131,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/content/legacyBodies.ts,256,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/cooperation/CooperationForm.module.css,84,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/cooperation/CooperationForm.tsx,130,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/cooperation/TrackCard.module.css,84,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/cooperation/TrackCard.tsx,43,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/cooperation/TrackLayout.module.css,84,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/cooperation/tracks.tsx,95,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/cut-to-size/CutToSizeForm.tsx,174,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/feedback/Toaster.test.tsx,60,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/feedback/Toaster.tsx,102,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/feedback/toaster.module.css,62,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/forms/ContactForm.tsx,82,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/forms/CountrySelect.module.css,124,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/forms/CountrySelect.test.tsx,102,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/forms/CountrySelect.tsx,305,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/forms/FormStatus.tsx,31,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/forms/LoginForm.module.css,104,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/forms/LoginForm.test.tsx,38,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/forms/LoginForm.tsx,330,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/forms/OtpInput.tsx,94,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/forms/PhoneField.module.css,11,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/forms/PhoneField.tsx,60,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/forms/RequestFlow.module.css,141,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/forms/RequestFlow.test.tsx,81,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/forms/RequestFlow.tsx,203,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/forms/field.module.css,47,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/forms/fields.tsx,211,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/forms/otp.module.css,29,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/CategoryStage.module.css,322,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/CategoryStage.tsx,272,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/home/CompareTeaser.module.css,198,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/CompareTeaser.tsx,177,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/home/HeroSearch.module.css,231,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/HeroSearch.tsx,130,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/home/HeroVideo.module.css,17,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/HeroVideo.test.tsx,49,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/home/HeroVideo.tsx,69,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/home/Marquee.module.css,125,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/Marquee.tsx,176,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/home/Partners.module.css,131,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/Partners.tsx,104,targeted_review,Selected paths/callers inspected; full module review remains.
src/components/home/PriceBoard.module.css,145,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/PriceBoard.tsx,63,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/home/ValueProps.module.css,99,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/ValueProps.tsx,61,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/home/WhyAhantime.module.css,123,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/home/WhyAhantime.tsx,156,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/BottomTabBar.module.css,90,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/BottomTabBar.tsx,91,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/Footer.module.css,212,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/Footer.tsx,130,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/Header.module.css,371,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/Header.tsx,292,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/LocaleSwitcher.module.css,46,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/LocaleSwitcher.tsx,36,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/Logo.module.css,79,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/Logo.tsx,58,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/MobileDrawer.module.css,312,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/MobileDrawer.test.tsx,195,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/layout/MobileDrawer.tsx,408,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/NavDropdown.tsx,150,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/ProductsMenu.module.css,461,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/ProductsMenu.test.tsx,280,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/layout/ProductsMenu.tsx,468,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/SearchBar.module.css,158,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/SearchBar.test.tsx,104,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/layout/SearchBar.tsx,227,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/SiteChrome.module.css,26,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/SiteChrome.test.tsx,67,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/layout/SiteChrome.tsx,143,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/layout/Ticker.module.css,192,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/layout/Ticker.test.tsx,55,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/layout/Ticker.tsx,166,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/lazy.ts,58,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/market/CategoryGrid.module.css,107,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/market/CategoryGrid.tsx,64,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/market/CategoryPriceSummary.module.css,212,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/market/CategoryPriceSummary.test.tsx,72,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/market/CategoryPriceSummary.tsx,177,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/market/FeaturedPrices.module.css,190,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/market/FeaturedPrices.tsx,146,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/market/MarketBoard.module.css,251,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/market/MarketBoard.test.tsx,47,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/market/MarketBoard.tsx,195,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/motion/Reveal.module.css,16,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/motion/Reveal.tsx,52,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/perf/WebVitals.tsx,17,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/primitives/Button.module.css,59,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/primitives/Button.tsx,66,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/primitives/icons.tsx,743,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/pwa/ServiceWorkerRegistrar.tsx,48,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/search/SearchResults.module.css,301,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/seo/JsonLd.test.tsx,50,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/seo/JsonLd.tsx,43,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/support/CallbackWidget.module.css,35,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/support/CallbackWidget.tsx,20,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/tender/TenderEstimator.module.css,312,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/tender/TenderEstimator.tsx,411,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/theme/ThemeScript.tsx,28,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/tools/CostCalculator.module.css,183,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/tools/CostCalculator.tsx,337,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/tools/ProjectEstimator.module.css,251,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/tools/ProjectEstimator.tsx,654,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/tools/ProjectEstimatorGuide.module.css,20,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/tools/ProjectEstimatorGuide.tsx,128,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/tools/ToolRenderer.tsx,24,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/tools/WeightCalculator.module.css,214,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/tools/WeightCalculator.tsx,587,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Alert.module.css,70,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Alert.tsx,70,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Avatar.module.css,43,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Avatar.tsx,43,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Badge.module.css,64,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Badge.tsx,63,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Breadcrumbs.module.css,45,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Breadcrumbs.tsx,37,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Card.module.css,42,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Card.tsx,57,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Chip.module.css,64,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Chip.tsx,57,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/CountUp.test.tsx,47,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/ui/CountUp.tsx,53,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/ui/EmptyState.module.css,136,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/EmptyState.tsx,102,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/ui/IconButton.module.css,53,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/IconButton.tsx,42,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Layout.module.css,48,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Layout.tsx,157,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Modal.module.css,116,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Modal.tsx,58,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/ui/Pagination.module.css,59,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Pagination.tsx,94,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/ui/PriceParts.module.css,108,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/PriceParts.test.tsx,45,test_suite,Vitest executed; e2e files tracked separately in the report.
src/components/ui/PriceParts.tsx,107,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Skeleton.module.css,105,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Skeleton.tsx,108,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Spinner.module.css,17,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Spinner.tsx,20,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/Switch.module.css,105,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Switch.tsx,56,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/ui/Tabs.module.css,66,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Tabs.tsx,96,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/ui/Tooltip.module.css,49,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/ui/Tooltip.tsx,56,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/components/ui/Typography.module.css,8,stylelint_checked,Stylesheet lint passed; no visual-review claim.
src/components/ui/Typography.tsx,110,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/emptyPresets.ts,130,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/index.ts,47,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/components/ui/useConfirm.test.tsx,32,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/ui/useConfirm.tsx,65,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/components/warehouse/WarehouseForm.tsx,199,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/i18n/LocaleProvider.tsx,94,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/i18n/LocaleScript.tsx,23,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/i18n/config.ts,34,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/i18n/messages.test.ts,77,test_suite,Vitest executed; e2e files tracked separately in the report.
src/i18n/request.ts,47,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/instrumentation.ts,45,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/ai/blocks.ts,268,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/ai/chatStorage.ts,42,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/analytics/track.test.ts,57,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/analytics/track.ts,111,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/config.test.ts,29,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/api/config.ts,46,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/lib/api/errors.ts,47,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/lib/api/http.test.ts,477,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/lib/api/http.ts,266,changed_and_reviewed,"See change ledger for the exact scope; large files were reviewed around the change, not certified in full."
src/lib/api/index.ts,33,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/lib/api/resources/admin.ts,1402,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/resources/ai.ts,93,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/resources/auth.ts,59,targeted_review,Selected paths/callers inspected; full module review remains.
src/lib/api/resources/catalog.ts,85,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/lib/api/resources/comments.ts,20,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/resources/leads.ts,14,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/resources/market.ts,38,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/lib/api/resources/me.ts,25,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/resources/misc.ts,57,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/resources/tender.ts,15,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/api/resources/tools.ts,14,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/adminSearch.test.ts,41,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/adminSearch.ts,53,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/apiError.ts,20,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/authEnforced.test.ts,32,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/authEnforced.ts,23,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/clientRefresh.test.ts,63,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/clientRefresh.ts,33,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/crypto.ts,79,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/guards.ts,31,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/jwt.ts,65,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/origin.ts,40,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/panelEnumeration.test.ts,100,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/publicUser.ts,24,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/refreshPolicy.ts,50,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/refreshReuse.test.ts,234,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/roles.test.ts,97,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/roles.ts,137,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/service.pg.test.ts,74,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/service.test.ts,116,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/service.ts,393,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/session.ts,128,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/sms.test.ts,228,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/sms.ts,235,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/store.memory.ts,202,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/store.pg.ts,304,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/store.revokeSessions.test.ts,43,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/auth/store.ts,101,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/store.types.ts,109,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/auth/types.ts,74,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/businessClaims.test.ts,29,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/config/constants.ts,120,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/config/orderPolicy.test.ts,13,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/config/orderPolicy.ts,27,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/config/pricingTiers.test.ts,167,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/config/pricingTiers.ts,220,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/content/archivePaging.test.ts,120,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/content/archivePaging.ts,102,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/content/docToMarkdown.ts,161,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/content/markdownToDoc.ts,192,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/content/richDoc.test.ts,249,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/content/richDoc.ts,464,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/content/richDocUrl.test.ts,161,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/data/aiTaxonomy.test.ts,136,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/data/aiTaxonomy.ts,161,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/catalog.ts,36,read_reviewed,"Read for YAGNI, dependencies, behavior and avoidable work; retained."
src/lib/data/catalogAngleNormalization.test.ts,33,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/data/catalogAngleNormalization.ts,60,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/catalogProfileZReplacement.test.ts,44,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/data/catalogProfileZReplacement.ts,39,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/club.ts,72,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/leadSourceLabels.ts,34,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/logistics.test.ts,91,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/data/logistics.ts,199,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/nav.ts,219,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/newsTopics.ts,69,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/productImages.ts,30,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/data/verification.test.ts,41,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/data/verification.ts,53,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/errors/chunkRecovery.test.ts,43,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/errors/chunkRecovery.ts,153,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/errors/report.test.ts,68,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/errors/report.ts,138,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
src/lib/errors/scrub.test.ts,50,test_suite,Vitest executed; e2e files tracked separately in the report.
src/lib/errors/scrub.ts,67,static_checked,TypeScript/ESLint checks; source not manually reviewed in full.
