sku_id,slug,name,cat,sub,size,factory,unit,old_price,price,tier,source_page,source_name,source_code,reason
01M03Q7K3C0ZKESW9YTMMJZQE6,rebar-25-a3-bafgh-yzd,میلگرد آجدار ۲۵ بافق یزد,میلگرد,میلگرد آجدار,۲۵,بافق یزد,kg,,67454,T1,میلگرد/قیمت-میلگرد,میلگرد 25 بافق یزد آجدار A3 کارخانه,6237,exact match on میلگرد/قیمت-میلگرد
01KZR45KJD94CPF1AXE7F4PFCF,rebar-25-a3-zobahan,میلگرد آجدار ۲۵ ذوب‌آهن اصفهان,میلگرد,میلگرد آجدار,۲۵,ذوب‌آهن اصفهان,kg,,69000,T1,میلگرد/قیمت-میلگرد,میلگرد 25 ذوب آهن اصفهان آجدار A3 کارخانه,0692,exact match on میلگرد/قیمت-میلگرد
01M05Q2A9YZ9MKB4ZZP74RD18H,rebar-25-a3-rad-hamedan,میلگرد آجدار ۲۵ راد همدان,میلگرد,میلگرد آجدار,۲۵,راد همدان,kg,,70450,T1,میلگرد/قیمت-میلگرد,میلگرد 25 راد همدان آجدار A3 کارخانه,8484,exact match on میلگرد/قیمت-میلگرد
01M05P29TRP2D35BBB2F1GZ8WG,rebar-25-a3-shahrvd,میلگرد آجدار ۲۵ شاهرود,میلگرد,میلگرد آجدار,۲۵,شاهرود,kg,,66772,T1,میلگرد/قیمت-میلگرد,میلگرد 25 شاهرود آجدار A3 کارخانه,0696,exact match on میلگرد/قیمت-میلگرد
01M03QG8EYGSH0V6YQEAQ9RT5E,rebar-25-a3-shahyn-bnab,میلگرد آجدار ۲۵ شاهین بناب,میلگرد,میلگرد آجدار,۲۵,شاهین بناب,kg,,70000,T1,میلگرد/قیمت-میلگرد,میلگرد 25 شاهین بناب آجدار A3 کارخانه,0578,exact match on میلگرد/قیمت-میلگرد
01M05PJ4V74PN2Q6EKY6KVFA6R,rebar-25-a3-sba-fvlad-zagrs,میلگرد آجدار ۲۵ صبا فولاد زاگرس,میلگرد,میلگرد آجدار,۲۵,صبا فولاد زاگرس,kg,,69090,T1,میلگرد/قیمت-میلگرد,میلگرد 25 صبا فولاد زاگرس آجدار A3 کارخانه,1476,exact match on میلگرد/قیمت-میلگرد
01KZR5DDC4BH9PZAWK9K66HXPQ,rebar-25-a3-zafar-bonab,میلگرد آجدار ۲۵ ظفر بناب,میلگرد,میلگرد آجدار,۲۵,ظفر بناب,kg,,69818,T1,میلگرد/قیمت-میلگرد,میلگرد 25 ظفر بناب آجدار A3 کارخانه,1184,exact match on میلگرد/قیمت-میلگرد
01M03NSKPHYG2FWDSETH4KFHW5,rebar-25-a3-faico,میلگرد آجدار ۲۵ فایکو,میلگرد,میلگرد آجدار,۲۵,فایکو,kg,,67272,T1,میلگرد/قیمت-میلگرد,میلگرد 25 فایکو آجدار A3 کارخانه,6624,exact match on میلگرد/قیمت-میلگرد
01M05PSK4E7N4JAB60NYTM6ZY9,rebar-25-a3-ghaym-asfhan,میلگرد آجدار ۲۵ قائم اصفهان,میلگرد,میلگرد آجدار,۲۵,قائم اصفهان,kg,,66363,T1,میلگرد/قیمت-میلگرد,میلگرد 25 قائم آجدار A3 کارخانه,9844,exact match on میلگرد/قیمت-میلگرد
01M03P1ADJRVG2VEFNVR3HGFGH,rebar-25-a3-nyshabvr,میلگرد آجدار ۲۵ نیشابور,میلگرد,میلگرد آجدار,۲۵,نیشابور,kg,,65454,T1,میلگرد/قیمت-میلگرد,میلگرد 25 نیشابور آجدار A3 کارخانه,0802,exact match on میلگرد/قیمت-میلگرد
01M03PZRN0YV9EQVFBSMS9MGV2,rebar-25-a3-hyrbd,میلگرد آجدار ۲۵ هیربد,میلگرد,میلگرد آجدار,۲۵,هیربد,kg,,67727,T1,میلگرد/قیمت-میلگرد,میلگرد 25 هیربد آجدار A3 کارخانه,2985,exact match on میلگرد/قیمت-میلگرد
01M05RB245C7ZWK2ZCGFV1N6EF,rebar-25-a3-prshyn-fvlad,میلگرد آجدار ۲۵ پرشین فولاد,میلگرد,میلگرد آجدار,۲۵,پرشین فولاد,kg,,67727,T1,میلگرد/قیمت-میلگرد,میلگرد 25 پرشین فولاد آجدار A3 کارخانه,1204,exact match on میلگرد/قیمت-میلگرد
01M05NR3VX4XTR5ZRSRKTWEHGC,rebar-25-a3-kavh-tykmh-dash,میلگرد آجدار ۲۵ کاوه تیکمه داش,میلگرد,میلگرد آجدار,۲۵,کاوه تیکمه داش,kg,,70818,T1,میلگرد/قیمت-میلگرد,میلگرد 25 کاوه تیکمه داش آجدار A3 کارخانه,1379,exact match on میلگرد/قیمت-میلگرد
01M03PQRXNYQJ83ZC8PP37EPA5,rebar-25-a3-kvyr-kashan,میلگرد آجدار ۲۵ کویر کاشان,میلگرد,میلگرد آجدار,۲۵,کویر کاشان,kg,,70909,T1,میلگرد/قیمت-میلگرد,میلگرد 25 کاشان آجدار A3 کارخانه,0543,exact match on میلگرد/قیمت-میلگرد
01M05R4JHYGY2GEBK7FWY047XP,rebar-28-a3-anahita-gilan,میلگرد آجدار ۲۸ آناهیتا گیلان,میلگرد,میلگرد آجدار,۲۸,آناهیتا گیلان,kg,,71545,T1,میلگرد/قیمت-میلگرد,میلگرد 28 آناهیتا گیلان آجدار A3 کارخانه,1460,exact match on میلگرد/قیمت-میلگرد
01M05QTJ1J73PS8AR49TJSBVAT,rebar-28-a3-abrkvh,میلگرد آجدار ۲۸ ابرکوه,میلگرد,میلگرد آجدار,۲۸,ابرکوه,kg,,65181,T1,میلگرد/قیمت-میلگرد,میلگرد 28 ابرکوه آجدار A3 کارخانه,8959,exact match on میلگرد/قیمت-میلگرد
01M03MZWTTH7X9Y141JGSQDEF2,rebar-28-a3-amirkabir-khazar,میلگرد آجدار ۲۸ امیرکبیر خزر,میلگرد,میلگرد آجدار,۲۸,امیرکبیر خزر,kg,,67454,T1,میلگرد/قیمت-میلگرد,میلگرد 28 امیرکبیر آجدار A3 کارخانه,1465,exact match on میلگرد/قیمت-میلگرد
01M03Q7VGMVYNX522G0D3W2B7P,rebar-28-a3-bafgh-yzd,میلگرد آجدار ۲۸ بافق یزد,میلگرد,میلگرد آجدار,۲۸,بافق یزد,kg,,67454,T1,میلگرد/قیمت-میلگرد,میلگرد 28 بافق یزد آجدار A3 کارخانه,8051,exact match on میلگرد/قیمت-میلگرد
01KZR4633JKK04HAWEVDA1RGMF,rebar-28-a3-zobahan,میلگرد آجدار ۲۸ ذوب‌آهن اصفهان,میلگرد,میلگرد آجدار,۲۸,ذوب‌آهن اصفهان,kg,,69000,T1,میلگرد/قیمت-میلگرد,میلگرد 28 ذوب آهن اصفهان آجدار A3 کارخانه,0736,exact match on میلگرد/قیمت-میلگرد
01M05Q2KBNPJC2Y2N4MF3FQF60,rebar-28-a3-rad-hamedan,میلگرد آجدار ۲۸ راد همدان,میلگرد,میلگرد آجدار,۲۸,راد همدان,kg,,70450,T1,میلگرد/قیمت-میلگرد,میلگرد 28 راد همدان آجدار A3 کارخانه,8485,exact match on میلگرد/قیمت-میلگرد
01M05P2MMJD7CX12K3SAQKFS1W,rebar-28-a3-shahrvd,میلگرد آجدار ۲۸ شاهرود,میلگرد,میلگرد آجدار,۲۸,شاهرود,kg,,66545,T1,میلگرد/قیمت-میلگرد,میلگرد 28 شاهرود آجدار A3 کارخانه,9257,exact match on میلگرد/قیمت-میلگرد
01M03QGHS0TN84M3BFCF7M0PFC,rebar-28-a3-shahyn-bnab,میلگرد آجدار ۲۸ شاهین بناب,میلگرد,میلگرد آجدار,۲۸,شاهین بناب,kg,,70000,T1,میلگرد/قیمت-میلگرد,میلگرد 28 شاهین بناب آجدار A3 کارخانه,0707,exact match on میلگرد/قیمت-میلگرد
01M05PJD22F5B2RJS9A9F94FM2,rebar-28-a3-sba-fvlad-zagrs,میلگرد آجدار ۲۸ صبا فولاد زاگرس,میلگرد,میلگرد آجدار,۲۸,صبا فولاد زاگرس,kg,,69272,T1,میلگرد/قیمت-میلگرد,میلگرد 28 صبا فولاد زاگرس آجدار A3 کارخانه,9050,exact match on میلگرد/قیمت-میلگرد
01KZR5E40JKYY786Y11098BW9P,rebar-28-a3-zafar-bonab,میلگرد آجدار ۲۸ ظفر بناب,میلگرد,میلگرد آجدار,۲۸,ظفر بناب,kg,,69818,T1,میلگرد/قیمت-میلگرد,میلگرد 28 ظفر بناب آجدار A3 کارخانه,1262,exact match on میلگرد/قیمت-میلگرد
01M03NT32609A924Q1T6ZD8VV5,rebar-28-a3-faico,میلگرد آجدار ۲۸ فایکو,میلگرد,میلگرد آجدار,۲۸,فایکو,kg,,67272,T1,میلگرد/قیمت-میلگرد,میلگرد 28 فایکو آجدار A3 کارخانه,8479,exact match on میلگرد/قیمت-میلگرد
01M05PTESNVW79VT3ZDXD96ZQ3,rebar-28-a3-ghaym-asfhan,میلگرد آجدار ۲۸ قائم اصفهان,میلگرد,میلگرد آجدار,۲۸,قائم اصفهان,kg,,66363,T1,میلگرد/قیمت-میلگرد,میلگرد 28 قائم آجدار A3 کارخانه,9845,exact match on میلگرد/قیمت-میلگرد
01M03P1REX9SAG2QV0S50KK0C6,rebar-28-a3-nyshabvr,میلگرد آجدار ۲۸ نیشابور,میلگرد,میلگرد آجدار,۲۸,نیشابور,kg,,65454,T1,میلگرد/قیمت-میلگرد,میلگرد 28 نیشابور آجدار A3 کارخانه,0813,exact match on میلگرد/قیمت-میلگرد
01M03Q04BD6164J3S6J0HH59A2,rebar-28-a3-hyrbd,میلگرد آجدار ۲۸ هیربد,میلگرد,میلگرد آجدار,۲۸,هیربد,kg,,68181,T1,میلگرد/قیمت-میلگرد,میلگرد 28 هیربد آجدار A3 کارخانه,5120,exact match on میلگرد/قیمت-میلگرد
01M05RBDWHDPJN22C7QV4DB8J7,rebar-28-a3-prshyn-fvlad,میلگرد آجدار ۲۸ پرشین فولاد,میلگرد,میلگرد آجدار,۲۸,پرشین فولاد,kg,,67727,T1,میلگرد/قیمت-میلگرد,میلگرد 28 پرشین فولاد آجدار A3 کارخانه,4877,exact match on میلگرد/قیمت-میلگرد
01M05NRE8Q4SX49CXDYTF7XCSK,rebar-28-a3-kavh-tykmh-dash,میلگرد آجدار ۲۸ کاوه تیکمه داش,میلگرد,میلگرد آجدار,۲۸,کاوه تیکمه داش,kg,,70818,T1,میلگرد/قیمت-میلگرد,میلگرد 28 کاوه تیکمه داش آجدار A3 کارخانه,1380,exact match on میلگرد/قیمت-میلگرد
01M03PR3R8WEYFWF0VH5EM1D0Z,rebar-28-a3-kvyr-kashan,میلگرد آجدار ۲۸ کویر کاشان,میلگرد,میلگرد آجدار,۲۸,کویر کاشان,kg,,70909,T1,میلگرد/قیمت-میلگرد,میلگرد 28 کاشان آجدار A3 کارخانه,0544,exact match on میلگرد/قیمت-میلگرد
01M05R4W3XEP4ZM3EQ5QE1B9AP,rebar-32-a3-anahita-gilan,میلگرد آجدار ۳۲ آناهیتا گیلان,میلگرد,میلگرد آجدار,۳۲,آناهیتا گیلان,kg,,71545,T1,میلگرد/قیمت-میلگرد,میلگرد 32 آناهیتا گیلان آجدار A3 کارخانه,1461,exact match on میلگرد/قیمت-میلگرد
01M05QTY1WQYY6EYEAP1TN5DKK,rebar-32-a3-abrkvh,میلگرد آجدار ۳۲ ابرکوه,میلگرد,میلگرد آجدار,۳۲,ابرکوه,kg,,65181,T1,میلگرد/قیمت-میلگرد,میلگرد 32 ابرکوه آجدار A3 کارخانه,8960,exact match on میلگرد/قیمت-میلگرد
01M03N0T5BP9TCN961T35NJETD,rebar-32-a3-amirkabir-khazar,میلگرد آجدار ۳۲ امیرکبیر خزر,میلگرد,میلگرد آجدار,۳۲,امیرکبیر خزر,kg,,67454,T1,میلگرد/قیمت-میلگرد,میلگرد 32 امیرکبیر آجدار A3 کارخانه,1466,exact match on میلگرد/قیمت-میلگرد
01M03Q83SKV9ZWGJ8NM4ZESBPS,rebar-32-a3-bafgh-yzd,میلگرد آجدار ۳۲ بافق یزد,میلگرد,میلگرد آجدار,۳۲,بافق یزد,kg,,68181,T1,میلگرد/قیمت-میلگرد,میلگرد 32 بافق یزد آجدار A3 کارخانه,8512,exact match on میلگرد/قیمت-میلگرد
01M05Q2XWTY3DGED5K7NG7BH1T,rebar-32-a3-rad-hamedan,میلگرد آجدار ۳۲ راد همدان,میلگرد,میلگرد آجدار,۳۲,راد همدان,kg,,67727,T3,میلگرد/قیمت-میلگرد,"median of 21 rows, size 32",,"mill not like-for-like, but ahanonline's own spread for this size is 11.0% across ['آناهیتا گیلان', 'ابرکوه', 'امیرکبیر', 'بافق یزد', 'جهان فولاد سیرجان', 'ذوب آهن اصفهان', 'شاهرود', 'شاهین بناب', 'صبا فولاد زاگرس', 'فایکو', 'قائم', 'میانه', 'نیشابور', 'هیربد', 'پردیس', 'پرشین فولاد', 'کاشان', 'کاوه تیکمه داش', 'کوثر اهواز'] — category reference"
01M05P324B97V3JBZKPGKQMAHT,rebar-32-a3-shahrvd,میلگرد آجدار ۳۲ شاهرود,میلگرد,میلگرد آجدار,۳۲,شاهرود,kg,,66545,T1,میلگرد/قیمت-میلگرد,میلگرد 32 شاهرود آجدار A3 کارخانه,9114,exact match on میلگرد/قیمت-میلگرد
01M03QGTQTGGTAXTJK3Y5A7Q6V,rebar-32-a3-shahyn-bnab,میلگرد آجدار ۳۲ شاهین بناب,میلگرد,میلگرد آجدار,۳۲,شاهین بناب,kg,,70000,T1,میلگرد/قیمت-میلگرد,میلگرد 32 شاهین بناب آجدار A3 کارخانه,0579,exact match on میلگرد/قیمت-میلگرد
01M05PJPAXM4N41CKT9BY3A0R5,rebar-32-a3-sba-fvlad-zagrs,میلگرد آجدار ۳۲ صبا فولاد زاگرس,میلگرد,میلگرد آجدار,۳۲,صبا فولاد زاگرس,kg,,69272,T1,میلگرد/قیمت-میلگرد,میلگرد 32 صبا فولاد زاگرس آجدار A3 کارخانه,9051,exact match on میلگرد/قیمت-میلگرد
01M03NTCMSP9P01TKMT7ZTPR0Q,rebar-32-a3-faico,میلگرد آجدار ۳۲ فایکو,میلگرد,میلگرد آجدار,۳۲,فایکو,kg,,67272,T1,میلگرد/قیمت-میلگرد,میلگرد 32 فایکو آجدار A3 کارخانه,7063,exact match on میلگرد/قیمت-میلگرد
01M05PTS6F1QSRD3WTF5SQEFGG,rebar-32-a3-ghaym-asfhan,میلگرد آجدار ۳۲ قائم اصفهان,میلگرد,میلگرد آجدار,۳۲,قائم اصفهان,kg,,66636,T1,میلگرد/قیمت-میلگرد,میلگرد 32 قائم آجدار A3 کارخانه,9846,exact match on میلگرد/قیمت-میلگرد
01M03P21DQ3V4Q8BMDJJWEJV9E,rebar-32-a3-nyshabvr,میلگرد آجدار ۳۲ نیشابور,میلگرد,میلگرد آجدار,۳۲,نیشابور,kg,,67727,T1,میلگرد/قیمت-میلگرد,میلگرد 32 نیشابور آجدار A3 کارخانه,0835,exact match on میلگرد/قیمت-میلگرد
01M03Q0JP3FQ73P7AGAQT0EP7Z,rebar-32-a3-hyrbd,میلگرد آجدار ۳۲ هیربد,میلگرد,میلگرد آجدار,۳۲,هیربد,kg,,68181,T1,میلگرد/قیمت-میلگرد,میلگرد 32 هیربد آجدار A3 کارخانه,5121,exact match on میلگرد/قیمت-میلگرد
01M05RBS2G1AGWM7PP2AC2KPQG,rebar-32-a3-prshyn-fvlad,میلگرد آجدار ۳۲ پرشین فولاد,میلگرد,میلگرد آجدار,۳۲,پرشین فولاد,kg,,67681,T1,میلگرد/قیمت-میلگرد,میلگرد 32 پرشین فولاد آجدار A3 کارخانه,4878,exact match on میلگرد/قیمت-میلگرد
01M05NRQ0XXM143W0NE07WE3QT,rebar-32-a3-kavh-tykmh-dash,میلگرد آجدار ۳۲ کاوه تیکمه داش,میلگرد,میلگرد آجدار,۳۲,کاوه تیکمه داش,kg,,70818,T1,میلگرد/قیمت-میلگرد,میلگرد 32 کاوه تیکمه داش آجدار A3 کارخانه,1407,exact match on میلگرد/قیمت-میلگرد
01M03PRE0DW6YNTZFQEJ0TMRK8,rebar-32-a3-kvyr-kashan,میلگرد آجدار ۳۲ کویر کاشان,میلگرد,میلگرد آجدار,۳۲,کویر کاشان,kg,,71818,T1,میلگرد/قیمت-میلگرد,میلگرد 32 کاشان آجدار A3 کارخانه,0545,exact match on میلگرد/قیمت-میلگرد
01M05R01ZS197Y9CK36C5CJHF1,rebar-8-a2-anahita-gilan,میلگرد آجدار ۸ آناهیتا گیلان,میلگرد,میلگرد آجدار,۸,آناهیتا گیلان,kg,,71727,T1,میلگرد/قیمت-میلگرد,میلگرد 8 آناهیتا گیلان آجدار A2 بنگاه تهران,3824,exact match on میلگرد/قیمت-میلگرد
01M03N6F42F4JKQG4YTQS96QT4,rebar-8-a2-abhr,میلگرد آجدار ۸ ابهر,میلگرد,میلگرد آجدار,۸,ابهر,kg,,70454,T1,میلگرد/قیمت-میلگرد,میلگرد 8 ابهر آجدار A2 کارخانه,0848,exact match on میلگرد/قیمت-میلگرد
01M03MTEHT29W5652TAKFA58EX,rebar-8-a2-amirkabir-khazar,میلگرد آجدار ۸ امیرکبیر خزر,میلگرد,میلگرد آجدار,۸,امیرکبیر خزر,kg,,71163,T3,میلگرد/قیمت-میلگرد,"median of 17 rows, size 8",,"mill not like-for-like, but ahanonline's own spread for this size is 8.3% across ['آناهیتا گیلان', 'ابهر', 'بافق یزد', 'درپاد تبریز', 'راد همدان', 'شاهرود', 'شاهین بناب', 'ظفر بناب', 'فولاد سپهر ایرانیان', 'نورد گرم سمنان', 'هیربد', 'پردیس', 'کاشان', 'کاوه تیکمه داش'] — category reference"
01M03Q4RAY1A1PSKFYGV10493V,rebar-8-a3-bafgh-yzd,میلگرد آجدار ۸ بافق یزد,میلگرد,میلگرد آجدار,۸,بافق یزد,kg,,71090,T1,میلگرد/قیمت-میلگرد,میلگرد 8 بافق یزد آجدار A3 کارخانه,9735,exact match on میلگرد/قیمت-میلگرد
01M05PZ0QVSX4ZDBZRZAYCH62H,rebar-8-a2-rad-hamedan,میلگرد آجدار ۸ راد همدان,میلگرد,میلگرد آجدار,۸,راد همدان,kg,,72177,T1,میلگرد/قیمت-میلگرد,میلگرد 8 راد همدان آجدار A2 کارخانه,9262,exact match on میلگرد/قیمت-میلگرد
01M05NZJ9MMJ1A1D4PFPZRYJDN,rebar-8-a2-shahrvd,میلگرد آجدار ۸ شاهرود,میلگرد,میلگرد آجدار,۸,شاهرود,kg,,68636,T1,میلگرد/قیمت-میلگرد,میلگرد 8 شاهرود آجدار A2 کارخانه,9496,exact match on میلگرد/قیمت-میلگرد
01M03QC38TK43K7R2KWQBMP1AB,rebar-8-a2-shahyn-bnab,میلگرد آجدار ۸ شاهین بناب,میلگرد,میلگرد آجدار,۸,شاهین بناب,kg,,71163,T1,میلگرد/قیمت-میلگرد,میلگرد 8 شاهین بناب آجدار A2 کارخانه,1149,exact match on میلگرد/قیمت-میلگرد
01M03QCKYFMZEPWVJGFKM2G5EN,rebar-8-a3-shahyn-bnab,میلگرد آجدار ۸ شاهین بناب,میلگرد,میلگرد آجدار,۸,شاهین بناب,kg,,71163,T1,میلگرد/قیمت-میلگرد,میلگرد 8 شاهین بناب آجدار A2 کارخانه,1149,exact match on میلگرد/قیمت-میلگرد
01M03M5DQCW5QMCNZEPPNPB00V,rebar-8-a2-zafar-bonab-2,میلگرد آجدار ۸ ظفر بناب,میلگرد,میلگرد آجدار,۸,ظفر بناب,kg,,70909,T1,میلگرد/قیمت-میلگرد,میلگرد 8 ظفر بناب آجدار A2 کارخانه,1068,exact match on میلگرد/قیمت-میلگرد
01M03PVS5BJR5XHA37M4V0CWAA,rebar-8-a2-hyrbd,میلگرد آجدار ۸ هیربد,میلگرد,میلگرد آجدار,۸,هیربد,kg,,69727,T1,میلگرد/قیمت-میلگرد,میلگرد 8 هیربد آجدار A2 کارخانه,4908,exact match on میلگرد/قیمت-میلگرد
01M05NMSE3TZR24F5XGX9Z940X,rebar-8-a2-kavh-tykmh-dash,میلگرد آجدار ۸ کاوه تیکمه داش,میلگرد,میلگرد آجدار,۸,کاوه تیکمه داش,kg,,71454,T1,میلگرد/قیمت-میلگرد,میلگرد 8 کاوه تیکمه داش آجدار A3 کارخانه,1485,exact match on میلگرد/قیمت-میلگرد
01M05NN9RNV29APCT7KMRCA6DV,rebar-8-a3-kavh-tykmh-dash,میلگرد آجدار ۸ کاوه تیکمه داش,میلگرد,میلگرد آجدار,۸,کاوه تیکمه داش,kg,,71454,T1,میلگرد/قیمت-میلگرد,میلگرد 8 کاوه تیکمه داش آجدار A3 کارخانه,1485,exact match on میلگرد/قیمت-میلگرد
01M03PM4YVB9GT0HQENHNCP4SD,rebar-8-a2-kvyr-kashan,میلگرد آجدار ۸ کویر کاشان,میلگرد,میلگرد آجدار,۸,کویر کاشان,kg,,74363,T1,میلگرد/قیمت-میلگرد,میلگرد 8 کاشان آجدار A2 کارخانه,1432,exact match on میلگرد/قیمت-میلگرد
01M03PMN1SZ6J3MW2GHV2P37KD,rebar-8-a3-kvyr-kashan,میلگرد آجدار ۸ کویر کاشان,میلگرد,میلگرد آجدار,۸,کویر کاشان,kg,,74363,T1,میلگرد/قیمت-میلگرد,میلگرد 8 کاشان آجدار A2 کارخانه,1432,exact match on میلگرد/قیمت-میلگرد
angle-channel-channel-light-20,angle-channel-channel-light-20,نبشی و ناودانی ناودانی سبک ۱۰,نبشی و ناودانی,ناودانی سبک,۱۰,سپهر ایرانیان,kg,38550,75072,T3,نبشی-و-ناودانی/ناودانی,"median of 6 rows, size 10",,"mill not like-for-like, but ahanonline's own spread for this size is 5.4% across ['شکفته', 'ناب تبریز', 'هموزن اروپا'] — category reference"
angle-channel-channel-light-21,angle-channel-channel-light-21,نبشی و ناودانی ناودانی سبک ۱۲,نبشی و ناودانی,ناودانی سبک,۱۲,آریان فولاد,kg,36750,74624,T3,نبشی-و-ناودانی/ناودانی,"median of 8 rows, size 12",,"mill not like-for-like, but ahanonline's own spread for this size is 8.2% across ['شکفته', 'صبا فولاد سمنان', 'ناب تبریز', 'هموزن اروپا'] — category reference"
angle-channel-channel-light-18,angle-channel-channel-light-18,نبشی و ناودانی ناودانی سبک ۶,نبشی و ناودانی,ناودانی سبک,۶,ظهوریان مشهد,kg,36850,75984,T3,نبشی-و-ناودانی/ناودانی,"median of 2 rows, size 6",,"mill not like-for-like, but ahanonline's own spread for this size is 3.0% across ['شکفته'] — category reference"
angle-channel-channel-light-19,angle-channel-channel-light-19,نبشی و ناودانی ناودانی سبک ۸,نبشی و ناودانی,ناودانی سبک,۸,سپهر ایرانیان,kg,36200,75033,T3,نبشی-و-ناودانی/ناودانی,"median of 5 rows, size 8",,"mill not like-for-like, but ahanonline's own spread for this size is 6.8% across ['شکفته', 'ناب تبریز', 'هموزن اروپا'] — category reference"
angle-channel-channel-heavy-24,angle-channel-channel-heavy-24,نبشی و ناودانی ناودانی سنگین ۱۰,نبشی و ناودانی,ناودانی سنگین,۱۰,سپهر ایرانیان,kg,35000,75072,T3,نبشی-و-ناودانی/ناودانی,"median of 6 rows, size 10",,"mill not like-for-like, but ahanonline's own spread for this size is 5.4% across ['شکفته', 'ناب تبریز', 'هموزن اروپا'] — category reference"
angle-channel-channel-heavy-25,angle-channel-channel-heavy-25,نبشی و ناودانی ناودانی سنگین ۱۲,نبشی و ناودانی,ناودانی سنگین,۱۲,ظهوریان مشهد,kg,36800,74624,T3,نبشی-و-ناودانی/ناودانی,"median of 8 rows, size 12",,"mill not like-for-like, but ahanonline's own spread for this size is 8.2% across ['شکفته', 'صبا فولاد سمنان', 'ناب تبریز', 'هموزن اروپا'] — category reference"
angle-channel-channel-heavy-26,angle-channel-channel-heavy-26,نبشی و ناودانی ناودانی سنگین ۱۴,نبشی و ناودانی,ناودانی سنگین,۱۴,ظهوریان مشهد,kg,37250,75042,T3,نبشی-و-ناودانی/ناودانی,"median of 7 rows, size 14",,"mill not like-for-like, but ahanonline's own spread for this size is 5.5% across ['شکفته', 'ناب تبریز', 'هموزن اروپا', 'کیمیا'] — category reference"
angle-channel-channel-heavy-27,angle-channel-channel-heavy-27,نبشی و ناودانی ناودانی سنگین ۱۶,نبشی و ناودانی,ناودانی سنگین,۱۶,دهشیر یزد,kg,35350,74242,T3,نبشی-و-ناودانی/ناودانی,"median of 7 rows, size 16",,"mill not like-for-like, but ahanonline's own spread for this size is 7.6% across ['شکفته', 'صبا فولاد سمنان', 'ناب تبریز', 'هموزن اروپا'] — category reference"
angle-channel-channel-heavy-22,angle-channel-channel-heavy-22,نبشی و ناودانی ناودانی سنگین ۶,نبشی و ناودانی,ناودانی سنگین,۶,ناب تبریز,kg,36650,75984,T3,نبشی-و-ناودانی/ناودانی,"median of 2 rows, size 6",,"mill not like-for-like, but ahanonline's own spread for this size is 3.0% across ['شکفته'] — category reference"
angle-channel-channel-heavy-23,angle-channel-channel-heavy-23,نبشی و ناودانی ناودانی سنگین ۸,نبشی و ناودانی,ناودانی سنگین,۸,دهشیر یزد,kg,38100,75033,T3,نبشی-و-ناودانی/ناودانی,"median of 5 rows, size 8",,"mill not like-for-like, but ahanonline's own spread for this size is 6.8% across ['شکفته', 'ناب تبریز', 'هموزن اروپا'] — category reference"
angle-channel-angle-3,angle-channel-angle-3,نبشی و ناودانی نبشی بال مساوی ۱۰,نبشی و ناودانی,نبشی,۱۰,ناب تبریز,kg,36750,77280,T1,نبشی-و-ناودانی/نبشی,نبشی 8*100*100 ناب تبریز 6 متری کارخانه,1528,exact match on نبشی-و-ناودانی/نبشی
angle-channel-angle-4,angle-channel-angle-4,نبشی و ناودانی نبشی بال مساوی ۱۲,نبشی و ناودانی,نبشی,۱۲,ناب تبریز,kg,35900,78090,T3,نبشی-و-ناودانی/نبشی,"median of 6 rows, size 120*120",,"mill not like-for-like, but ahanonline's own spread for this size is 7.9% across ['آریان فولاد', 'آونگان', 'اشتهارد'] — category reference"
angle-channel-angle-1,angle-channel-angle-1,نبشی و ناودانی نبشی بال مساوی ۶,نبشی و ناودانی,نبشی,۶,سپهر ایرانیان,kg,35350,74238,T3,نبشی-و-ناودانی/نبشی,"median of 14 rows, size 60*60",,"mill not like-for-like, but ahanonline's own spread for this size is 7.1% across ['آریان فولاد', 'آونگان', 'زنجان', 'شکفته', 'ظهوریان', 'فولاد جاوید بناب', 'ناب تبریز'] — category reference"
angle-channel-angle-2,angle-channel-angle-2,نبشی و ناودانی نبشی بال مساوی ۸,نبشی و ناودانی,نبشی,۸,ظهوریان مشهد,kg,35600,76590,T1,نبشی-و-ناودانی/نبشی,نبشی 8*80*80 ظهوریان 6 متری کارخانه,1610,exact match on نبشی-و-ناودانی/نبشی
sheet-checkered-28,sheet-checkered-28,ورق آجدار ۳,ورق,آجدار,۳,فولاد سبا,kg,42450,124090,T3,انواع-ورق/ورق-آجدار,"median of 3 rows, size 3",,"mill not like-for-like, but ahanonline's own spread for this size is 4.5% across ['فولاد مبارکه'] — category reference"
sheet-alloy-36,sheet-alloy-36,ورق آلیاژی ۱۲,ورق,آلیاژی,۱۲,تاراز,kg,43050,117363,T3,انواع-ورق/ورق-st52,"median of 3 rows, size 12",,"mill not like-for-like, but ahanonline's own spread for this size is 5.6% across ['فولاد مبارکه'] — category reference"
sheet-alloy-37,sheet-alloy-37,ورق آلیاژی ۱۵,ورق,آلیاژی,۱۵,تاراز,kg,41750,107318,T3,انواع-ورق/ورق-st52,"median of 4 rows, size 15",,"mill not like-for-like, but ahanonline's own spread for this size is 4.3% across ['اکسین اهواز', 'فولاد مبارکه'] — category reference"
